RBD;NOM_RBD;PACE;COD_COM_RBD
31344;SAN MARTIN DE PORRES;0;2101
31345;LICEO POLITÉCNICO LOS ARENALES;1;2101
31346;INSTITUTO ANTONIO VARAS;0;2201
31347;ESCUELA DE PARVULOS NORTH KINDERGARTEN;0;2101
31350;ESCUELA ESPECIAL DE LENGUAJE EL CERESITO;0;8305
31360;ESCUELA ESPECIAL N°189 `SAN VICENTE`;0;13401
31361;ESCUELA ESPECIAL MAGIC SCHOOL;0;13118
31362;ESCUELA ESPECIAL TERRA BAMBINI;0;13604
31363;ESCUELA ESPECIAL ALTA;0;13119
31364;ESCUELA DE LENGUAJE SANTA TERESA;0;13103
31365;ESCUELA ESPECIAL MIS PRIMEROS PASITOS E.I.R.L;0;13131
31366;ESCUELA ESPECIAL N° 2410 GRANJERITOS;0;13111
31368;CENTRO EDUCACIONAL DE ADULTOS DREYSE;0;13605
31369;ESCUELA ESPECIAL N° 190 - SAN BERNARDO;0;13401
31371;ESCUELA ESPECIAL MI CLUB RYMAI;0;13111
31372;ESCUELA DE  PARVULOS  KIDS KINGDOM;0;13401
31373;COLEGIO SAINT JOSEPH SCHOOL;0;13107
31374;ESCUELA  ESPECIAL  MELODIAS  MAGICAS;0;13601
31375;CENTRO DE ESTUDIOS FRANCISCO BILBAO DE CURACA;0;13503
31376;LICEO  DE  ADULTOS  INSIEME;0;13101
31377;ESCUELA ESPECIAL N° 2413, PEUMAYEN;0;13302
31378;ESCUELA BÁSICA PALMARES ORIENTE;0;13125
31379;COLEGIO PALMARES VALLE LOS CÓNDORES;0;13401
31380;ESCUELA ESPECIAL N°192 DE COLORES;0;13401
31381;ESCUELA ESPECIAL EL CASTILLO DE LOS TRES HERMANOS;0;13113
31382;ESCUELA ESPECIAL N°2394 TIERRA DEL FUEGO;0;13126
31383;ESCUELA DE PARV. Y ESPECIAL MI PEQUEÑO DELFIN;0;13605
31385;ESCUELA ESPECIAL N°2395 (MIS PALABRAS);0;13109
31386;HABLAARTE, EL ARTE DE MIS PALABRAS;0;13503
31387;COLEGIO BOSTON COLLEGE ALTO MACUL;0;13110
31388;CENTRO TECNICO EDUCACIONAL SAN CAYETANO;0;13201
31389;SEMBRANDO PALABRAS;0;13122
31390;ESCUELA ESPECIAL ESCUELITA MANZANITA;0;13201
31391;ESCUELA ESPECIAL N° 2398, ANTAY;0;13120
31392;COLEGIO DENHAM SCHOOL;0;13401
31393;ESC ESP Nº 2405 SIGAMOS CRECIENDO;0;13103
31394;NUEVA ALBORADA;0;13104
31395;LICEO POLIVALENTE DE CASAS VIEJAS MIGUELINA MERA LAGOS;0;13201
31396;ESCUELA ESPECIAL Nº 192 MONTESSORI DESPERTANDO PALABRAS;0;13605
31397;ESC PARV Nº2400 OASIS DE STA. MARIA;0;13119
31405;EDUCAR LO BARNECHEA;0;13115
31407;ESCUELA HOSPITALARIA EL CARMEN DE MAIPU;0;13119
31408;MAGUS SCHOOL;0;14101
31409;ESCUELA BASICA HUACALEMU;0;16205
31412;ESCUELA ESPECIAL DE LENGUAJE LAS AMÉRICAS;0;5804
31419;ESCUELA BÁSICA Nº2490, COLEGIO INTERNACIONAL SEK AUSTRAL;0;13122
31421;COLEGIO TERRA ANDINA;0;13201
31422;ESCUELA BASICA MY GARDEN SCHOOL PORTALES;0;13117
31423;ESCUELA  ESPECIAL  APRENDIENDO;0;13401
31424;ESCUELA DE LENGUAJE AMUILLAN;0;13124
31425;COLEGIO SAN JOSÉ;0;13601
31426;ESCUELA BASICA N°2403 GREEN FOREST COLLEGE;0;13120
31427;ESCUELA ESPECIAL Nº228 DE LENGUAJE ANDALIEN;0;13201
31428;COLEGIO  INSTITUTO MANQUEHUE;0;13501
31429;COLEGIO HOSPÍTALARIO CASABIERTA  COANIQUEM;0;13124
31430;ESCUELA BASICA LAS ESPIGAS N° 2404;0;13116
31431;ESCUELA ESPECIAL N°194 DE LENGUAJE NUEVO MUNDO;0;13605
31432;LICEO ALTO CORDILLERA DE LA FLORIDA;0;13110
31433;ESCUELA ESPECIAL N° 2045 THE ALMOND SCHOOL;0;13112
31435;ESCUELA ESPECIAL NUESTRA SEÑORA DEL MAIPO;0;13201
31436;ESCUELA ESPECIAL ENTREPEQUES;0;13125
31437;ESCUELA ESPECIAL LUIS SEMBRADOR;0;13116
31438;COLEGIO AULA CLINICA SANTA MARIA;0;13123
31439;ESCUELA  DE  PARVULOS  RAYITO  DE  SOL;0;13130
31440;ESCUELA ESPECIAL EL CASTILLO  ENCANTADO;0;13103
31441;ESCUELA ESPECIAL LICANCURA;0;13110
31442;JARDIN INFANTIL ADONAY;0;5301
31443;ESCUELA ESPECIAL DE LENGUAJE LORD COCHRANE;0;5801
31444;COLEGIO RUKA NEWEN;0;5802
31445;COLEGIO FUNDADORES DE QUILPUE;0;5801
31446;ESC. ESP. DE LENGUAJE Y JARDIN INFANTIL EL CANELO;0;5603
31447;ESCUELA ESPECIAL AITUE;0;5601
31449;ESC. ESP. DE LENG. Y JARDIN NUEVO MUNDO;0;5107
31450;ESCUELA CRECER;0;5804
31452;ESCUELA ESPECIAL DE LENGUAJE ARIKI MAU;0;5301
31453;CENTRO DE DIAGNOSTICO Y TRATAMIENTO COMUNICAME;0;5804
31454;JARDÍN INFANTIL Y SALA CUNA DELFOS MONTESSORI;0;5801
31455;ESC. ESP. DE LENGUAJE Y JARDIN INFANTIL PEUMAYEN;0;5109
31456;ESCUELA ESPECIAL DE LENGUAJE ANGELITOS;0;5109
31457;JARDIN INFANTIL TIA KITTY;0;5801
31458;ESCUELA ESPECIAL DE LENGUAJE HAKUNA MATATA;0;5706
31459;ESCUELA ESPECIAL DE LENGUAJE CUMBRES DE LLAY LLAY;0;5703
31460;ESCUELA ESPECIAL DE LENGUAJE PEUMAYEN;0;5501
31461;ESCUELA ESPECIAL DE LENGUAJE NUEVA CALAFQUEN;0;5603
31462;CENTRO EDUCACIONAL EL FARO;0;5107
31463;SALA CUNA Y JARDIN INFANTIL GOTITAS DE LUZ;0;10205
31466;AULA HOSPITALARIA COPIAPÓ;0;3101
31486;CENTRO DE EDUCACION INTEGRADA DE ADULTOS CASA CHAMINADE;0;7401
31489;SALA CUNA AMUYUNI;0;1101
31492;ESC. ESP. Nº2411 TESORITOS;0;13119
31493;ESCUELA  DE  PARVULOS  MI  GIRASOL;0;13119
31494;COL HOSP. CONSTRUYENDO SUEÑOS, CLINICA DAVILA;0;13127
31495;COLEGIO LOS PENSAMIENTOS DE SAN BERNARDO;0;13401
31497;ESCUELA  ESPECIAL CASA  NIDO;0;13602
31498;ESC. ESPECIAL Nº 2413 LEYENDA DE NIÑOS;0;13107
31499;COLEGIO THE SOUTHLAND;0;13115
31500;ESC. BASICA Nº230 EL SEMBRADOR CASAS VIEJAS;0;13201
31502;ESC ESP PARV ELEFANTE MELODIA, LA GRANJA;0;13111
31503;ESCUELA ESPECIAL GOTITA BLUE;0;13120
31504;ESCUELA BASICA N°2416 TREWHELA´S SCHOOL;0;13301
31505;ESCUELA ESPECIAL BAMBINI INSIEME;0;13130
31506;ESCUELA BASICA  PETRA  COLLEGE;0;13603
31507;ESCUELA  ESPECIAL  TAGORE;0;13119
31508;ESCUELA ESPECIAL DE LENGUAJE NUEVO SOL;0;13119
31509;ESCUELA PREMILITAR  GENERAL BERNARDO OHIGGINS RIQUELME;0;13605
31512;ESCUELA DE PARVULOS SALA CUNA Y JARDÍN INFANTIL KIDS SUN;0;13114
31518;ESCUELA ESPECIAL Y DE PÁRVULOS HORMIGUITA 2;0;13109
32022;CENTRO VITAMINA COSTANERA CENTER;0;13123
32023;CENTRO VITAMINA PLAZA EGAÑA;0;13113
32024;CENTRO VITAMINA PLAZA SAN BERNARDO;0;13401
32025;CENTRO VITAMINA BARRIO REPÚBLICA;0;13101
32026;CENTRO VITAMINA SAN FRANCISCO;0;13101
32027;CENTRO VITAMINA ESTACIÓN CENTRAL;0;13106
32032;ESCUELA ESPECIAL DE LENGUAJE TORTUGUITA;0;16101
32040;JARDÍN INFANTIL  NIÑOS DEL BOSQUE;0;13123
32053;COLEGIO EL AVE MARIA;0;5801
32055;ESCUELA ESPECIAL DE LENGUAJE AMANCAY;0;8304
32058;ESCUELA ESPECIAL DE LENGUAJE SANTA TERESA;0;4101
32059;ESCUELA ECOLOGICA PEJERREYES;0;4301
32060;ESCUELA HOSPITALARIA CLÍNICA BICENTENARIO;0;13106
32061;SALA CUNA Y JARDÍN INFANTIL EL CASTILLO;0;13403
32068;JARDÍN INFANTIL PUPA PLACE;0;13132
32080;JARDÍN INFANTIL BAMBOO;0;13301
32100;COLEGIO CAPIANNI;0;3101
32103;JARDÍN INFANTIL MONTESSORI NIDO DEL SIETECOLORES;0;13120
32107;JARDÍN INFANTIL CARITA DE LUNA;0;13117
32117;JARDÍN INFANTIL BANANITAS;0;13604
32118;JARDÍN INFANTIL OESTE;0;13102
32119;JARDÍN INFANTIL CONEJITO BLANCO;0;13101
32139;JARDÍN INFANTIL EL RINCÓN DE LOS SUEÑOS;0;13130
32140;ESCUELA BÁSICA Nº 211 INCLUSIVA SANTA MARIA;0;13503
32160;ESCUELA ESPECIAL DE LENGUAJE ALTAZOR;0;6110
32168;JARDIN INFANTIL Y SALA CUNA SUNNYSIDE;0;13401
33277;SALA CUNA Y JARDIN INFANTIL LAS CUNCUNITAS;0;4106
33283;SALA CUNA Y JARDIN INFANTIL CAMPANITAS DE COBRE;0;4106
34231;SEMILLITAS DE ANDALIEN;0;8101
34534;SALA CUNA LA CRUZ;0;8306
34604;SALA CUNA Y JARDIN INFANTIL MIS PRIMEROS PASITOS;0;16101
35347;JARDÍN INFANTIL Y SALAS CUNAS MONTAÑAS AZULES;0;12401
36159;SALA CUNA Y JARDÍN INFANTIL SEMILLITAS DE AMOR;0;14104
36162;SALA CUNA Y JARDÍN INFANTIL MIS PRIMEROS PASOS;0;14104
40000;ESC. PARVULOS CASITA DE CRISTAL;0;5109
40001;ESCUELA DE PARVULOS OSITO;0;5109
40006;COLEGIO LEONARDO DA VINCI;0;6101
40007;JARDIN INFANTIL MIS PRIMEROS PASOS 2;0;1101
40008;INSTITUTO DE EDUCACION PARA EL ADULTO;0;4102
40009;CTRO.APOYO A LA EDUC.ESPEC.DE PUTAENDO;0;5705
40010;ESCUELA ESPECIAL SANTA TERESITA;0;5101
40011;JARDIN INFANTIL CHANTICLEER;0;5109
40012;JARDIN INFANTIL KIM RUKA;0;5109
40013;CTRO.INT.EDUC.ESP.NUEVA SIEMBRA;0;5101
40014;COLEGIO ANTU-LEMU;0;5801
40015;ESCUELA DE LENGUAJE SAN RAFAEL;0;5803
40016;ESC.ESPEC. DE LENGUAJE KAU KALEM;0;5501
40017;COLEGIO INFANTES DE LIMACHE;0;5802
40018;ESC. ESPEC. DE TRANST. ESPECIF.DEL LENGUAJE A;0;4201
40020;JARDIN INFANTIL ARCO IRIS;0;6101
40021;JARDIN INFANTIL KINDERLAND;0;4102
40023;COLEGIO SAN ALBERTO;0;6108
40024;LICEO TECNICO MUNICIPAL JUAN HOPPE GANTZ;1;6111
40025;LICEO REQUINOA;1;6116
40026;JARDIN INFANTIL DISNEYLANDIA;0;5101
40027;COLEGIO PASIONISTAS DE QUILPUE;0;5801
40028;ESCUELA ESPECIAL NUEVA ESPERANZA;0;4102
40029;LICEO BICENTENARIO DE EXCELENCIA LICEO MISTRALIANO;1;4105
40030;ESC. ESP. DE LENGUAJE CARITA FELIZ;0;5109
40031;JARDIN INFANTIL CARAMELITO;0;5501
40032;JARDIN INFANTIL KINDER CASTLE;0;4101
40033;COLEGIO DOMINGO FAUSTINO SARMIENTO;0;4102
40034;ESC.ESP. DE LENGUAJE PATITO MARINO;0;5109
40035;ESCUELA ESPECIAL ACUARELA;0;5804
40037;ESC. ESPECIAL DE LENGUAJE ALIWEN;0;5601
40038;COLEGIO WHIPPLE SCHOOL ORIENTE;0;6101
40039;JARDIN INFANTIL JULIANITO;0;5109
40041;AULA HOSPITALARIA MALEN-KAI WEÑI;0;5601
40042;COLEGIO CASTILLA Y ARAGON;0;5109
40043;COLEGIO SUEÑO DEL MAÑANA;0;1101
40044;JARDIN INFANTIL EL CASTILLO DEL SABER;0;5801
40045;CTRO ATENCION A LA DIVERSIDAD RAYUN;0;5604
40046;JARDIN INFANTIL TIA KITTY;0;5801
40047;COLEGIO SANTO TOMAS DE LAS ACACIAS;0;5601
40048;ESC.DISCAPACIDAD INTELECTUAL NADIEL;0;5605
40049;CTRO.ESTIM.DEL LENGUAJE SAN VALENTIN;0;5109
40050;JARDIN INFANTIL MIS PEQUEÑOS ANGELITOS;0;4102
40051;ESC.ESP.DE TRAST.ESP DEL LENG.MI PANAL;0;4101
40052;ESC. ESP. DE TRANST. ESP DEL LENGUAJE G.MISTR;0;4106
40054;ESCUELA SANTA LAURA;0;1107
40055;ESC. ESP. TRANS. DEL LENG. CORDILLERA SINDEMP;0;4102
40056;ESC ESPECIAL DE LENGUAJE PUCARA;0;1107
40057;JARDIN INFANTIL ARCOIRIS;0;4102
40058;JARDIN INFANTIL Y ESCUELA ESPECIAL DE LENGUAJE  MY LITTLE ANGEL;0;4101
40059;JARDIN INFANTIL INDIGO;0;4101
40060;JARDIN INFANTIL MI REINO DE COLORES;0;4102
40061;ESC.ESP.TRANS.ESPEC.DEL LENGUAJE LLAKOLEN;0;4301
40062;ESC ESPEC DE LENGUAJE ALONQUEO-BELLOTO;0;5801
40063;ESCUELA ESPECIAL LENGUAJE SAN JOSE;0;5801
40064;COLEGIO ALTA CORDILLERA;0;4102
40065;COLEGIO ERNESTO VILLARROEL TEN;0;5804
40066;ESCUELA DE PARVULOS ARCOIRIS;0;5801
40068;ESCUELA DE LENGUAJE Y TRAST.DE LA COM.PALABRI;0;6101
40069;ESC ESP. DE LENGUAJE MUNDO MAGICO;0;5107
40071;COLEGIO LANGUAGE SCHOOL;0;6301
40072;ESC ESP TRAST ESPEC LENGUAJE JARDIN DE SUEÑOS;0;1101
40073;COLEGIO MONTE SION;0;1107
40074;ESC.ESP.DE TRAST. ESPEC.DEL LENG.JARDIN DE SU;0;4101
40075;ESCUELA ESPECIAL TERRA MATER;0;4301
40076;COLEGIO ADULTOS LAS VIOLETAS;0;4102
40077;ESCUELA ESPECIAL DE LENGUAJE SANTA GEMITA;0;6101
40078;ESCUELA CARDENAL RAUL SILVA HENRIQUEZ;0;6203
40079;JARDIN INFANTIL MELODIA;0;1101
40080;LICEO FERMIN DEL REAL CASTILLO;0;6302
40081;ESCUELA DE PARVULOS SAGRADO CORAZON DE JESUS;0;5601
40082;ESC ESP.DE LENG SAN FRANCISCO DE ASIS;0;5801
40083;ESCUELA ESPECIAL DE LENGUAJE NAHUEL;0;5101
40085;ESC.ESPECIAL DE LENGUAJE ANTILLANKA;0;5101
40086;JARDIN INFANTIL CARRUSEL;0;5101
40089;ESCUELA ESPECIAL DE LENGUAJE LOS ALMENDROS;0;5109
40090;ESCUELA ESPECIAL SANATORIO MARITIMO SN JUAN D;0;5109
40092;JARDIN INFANTIL LAS GOLONDRINAS;0;5801
40093;ESCUELA DE LENGUAJE KOALA;0;6303
40094;JARDIN INFANTIL TESIC-TESAC;0;5804
40095;ESCUELA RAYEN PAINE;0;9112
40097;JARDIN INFANTIL MAMPATO;0;5109
40099;LICEO TECNICO PROFESIONAL PAPUDO;1;5403
40101;COLEGIO NUESTRA ESPERANZA;0;6110
40102;LICEO TECNOLOGICO COÑARIPE;0;14108
40104;ESCUELA TRASTORNO DEL LENGUAJE Y COM. SAMAL;0;6101
40105;JARDIN INFANTIL MUNDO PEQUEÑO;0;6101
40106;ESC. ESPECIAL DE LENGUAJE EDUCERE;0;9114
40107;ESC. ESP. DE LENGUAJE TORNASOL;0;9209
40108;ESC. ESP. DE LENGUAJE MI DESPERTAR;0;9201
40109;JARDIN INFANTIL LOS ENANITOS;0;5101
40110;COLEGIO SAINT MATTHEW;0;9120
40111;JARDIN INFANTIL MAGIC GARDEN;0;9101
40112;COLEGIO DE ADULTOS AGUILA REAL;0;9101
40113;ESC.ESP. DE LENGUAJE RAYITO DE SOL;0;14106
40114;LICEO ORIENTE;0;6115
40115;CENTRO EDUCACIONAL PAULO FREIRE;0;6301
40116;ESCUELA PARTICULAR MARTÍN TEJEDA GUZMAN;0;14106
40119;ESCUELA ESP. DE LENGUAJE AMANCAY;0;9101
40121;ESCUELA ESPECIAL DE LENGUAJE HUASCO EDUCA;0;3304
40122;ESC.ESP.DE LENG. MI PEQUEÑO RINCON;0;5303
40123;ESCUELA ESPECIAL DE LENGUAJE GABRIELA MISTRAL;0;5704
40124;ESC. ESP. LENG. JOSE GRIMALDI ACOTTO;0;12101
40125;COLEGIO PUMAHUE;0;5101
40126;COLEGIO RAUL SILVA HENRIQUEZ;1;4301
40127;ESCUELA ESPECIAL DE LENGUAJE ARCO IRIS;0;5702
40129;CENTRO DE ESTUDIOS FRANCISCO BILBAO COYHAIQUE;0;11101
40130;ESCUELA ESPECIAL DE LENGUAJE ILWEN;0;9101
40132;JARDIN INFANTIL SNOOPY;0;5101
40133;ESCUELA CARCEL F-187;0;6115
40135;ESCUELA ESPECIAL PEHUEN;0;6107
40136;ESCUELA ESP.DE LENGUAJE AMANCAY;0;6116
40137;COLEGIO SINAI;0;11201
40138;ESCUELA DE LENGUAJE DIDASKALOS;0;6101
40139;COLEGIO PIEDRA NEGRA;0;4102
40140;ESC. ESP. DE LENGUAJE LOS GIRASOLES LTDA.;0;4101
40141;ESCUELA ESPECIAL DE LENGUAJE SANTA ANA;0;4101
40142;ESC. ESP. DE LENGUAJE MI CASTILLO;0;4101
40143;ESCUELA ESPECIAL DE LENGUAJE CUMBRE DE PALABRAS;0;4102
40144;JARDIN INFANTIL CURIE;0;4101
40145;ESCUELA ESPECIAL GERMINA;0;5801
40146;COLEGIO SAN RAMON;0;6101
40147;JARDIN INFANTIL HELENA BLAVATSKY;0;6101
40149;ESC.LENGUAJE SAN SEBASTIAN DE MAFIL;0;14105
40150;ESC. ESPECIAL DE LENGUAJE MI SILABARIO;0;14106
40152;ESCUELA ESPECIAL MI SOL;0;14202
40153;JARDIN INFANTIL ESTRELLITA DE BELEN;0;4102
40154;ESCUELA DE LENGUAJE NUEVO INTI;0;1101
40155;COLEGIO DIEGO VELÁZQUEZ;0;5109
40156;JARDIN INFANTIL WILLKA;0;1101
40157;ESC ESP TRAST DE LA COMUN ARUSIÑA LAS TARKAS;0;1101
40158;ESCUELA ESPECIAL DE LENGUAJE FANTASIA;0;5801
40159;ESC ESP DE LENG RAMONA HENRIQUEZ ORTEGA;0;1107
40160;CTRO.EDUCACION INTEGRADA DE ADULTOS SAN FRANC;0;5802
40161;ESCUELA DE LENGUAJE LA UNION;0;14201
40163;ESCUELA ESPECIAL DE LENGUAJE CASTILLO DE PALA;0;5801
40164;ESC.ESP.LENG.ESTRELLITA MUSIKAL DE ARICA;0;15101
40166;ESC.ESP.LENG.HABLAPALABRAS;0;15101
40167;ESC.ESP.DE LENGUAJE MAS SOL;0;5801
40168;ESC.ESP.LENG LOS BENJAMINES;0;15101
40169;COLEGIO DIFERENCIAL COLIBRÍ;0;15101
40170;ESCUELA ESPECIAL DE LENGUAJE COMPAÑIA DE JESU;0;5109
40171;ENGLISH COLLEGE SAGRADO CORAZON DE MARIA;0;5601
40172;ESCUELA ESP. DE LENGUAJE ILLAWARA;0;15101
40173;ESCUELA ESPECIAL DE LENGUAJE VICTORIA;0;1107
40174;COLEGIO EDUCACION ESPECIAL CUMBRES;0;4101
40175;C.ED.INT.ADUL RUKANTU LOS LAGOS;0;14104
40176;COLEGIO SAN MATIAS;0;3202
40177;COLEGIO IRQIILLARIY;0;1101
40178;ESC. ESPECIAL LENGUAJE ABRACADABRA;0;9202
40180;JARDIN INFANTIL Y SALA CUNA TRINIDAD;0;1101
40181;JARDIN INFANTIL Y SALA CUNA DEL ANGEL;0;1101
40183;JARDIN INFANTIL TRINIDAD;0;1107
40184;COLEGIO ESTACIÓN;0;3101
40185;JARDIN INFANTIL LONDON INTERNATIONAL ACADEMY;0;5502
40186;COLEGIO DE ADULTOS GALILEO;0;4301
40187;PARVULARIO HAPPY CHILDREN;0;5502
40189;COLEGIO CABO ALTO;0;4102
40190;ESCUELA ESPECIAL DE LENGUAJE LOS COLORES;0;6101
40191;JARDIN INFANTIL MONTESSORI SAN ANDRES;0;6310
40192;ESCUELA ESPECIAL DE LENGUAJE PLAYLAND;0;5804
40193;ESCUELA ESPECIAL DE LENGUAJE FLOR DEL VALLE;0;1107
40194;COLEGIO DOMINGO SANTA MARIA;0;4101
40195;ESC. ESP. DE LENG. SAN JOSE DE MONT;0;4303
40197;ESC ESPECIAL DE LENGUAJE KUNAMASTA;0;1101
40198;ESC ESP DE LENGUAJE MI ARBOLITO DEL SABER;0;1101
40199;COLEGIO SENDA;0;4101
40200;JARDIN INFANTIL EL MUNDO DE LOS ANGELITOS;0;4101
40202;COLEGIO MONTESSORI MILLANTÚ;0;5804
40203;COLEGIO HERIBERTO BALDINO ACUÑA CASTILLO;0;14107
40204;ESCUELA ESPECIAL DE LENGUAJE PEQUEÑAS VOCES;0;5704
40205;ESCUELA ESPECIAL COANIL;0;1107
40206;CENT.DE EDUC.INTEG.DE ADULT.PUELMAPU;0;4101
40207;ESCUELA ESPECIAL PAX TERRA;0;4102
40208;COLEGIO TECNICO PROFESIONAL ALTUE;0;4102
40209;ESCUELA ESPECIAL DE LENGUAJE ELEFANTE MELODIA;0;6301
40210;ESC ESP DE LENGUAJE NIDOS DEL SABER;0;1101
40211;COLEGIO SANTA CATALINA;0;5301
40212;ESCUELA ESPECIAL DE LENGUAJE CHISPITAS ALEGRE;0;5109
40213;ESCUELA DE PARVULOS ARCA DE NOE;0;5601
40216;ESCUELA ESPECIAL DE LENGUAJE MONTSERRAT EDUCA;0;5702
40217;ESCUELA ESPECIAL CLUB DE LEONES CRUZ DEL SUR;0;12301
40218;CENTRO DE RETOS MULTIPLES EDUCAR Y CRECER;0;5601
40219;COLEGIO SAGRADA FAMILIA;0;6104
40225;ESC. ESP. LENG. SEMILLITAS DE AMOR;0;15101
40226;ESCUELA ESPECIAL LOS ARRAYANES;0;14108
40228;JARDIN INFANTIL Y SALACUNA HIJITOS DEL SOL;0;15101
40230;COLEGIO TECNOLOGICO DON BOSCO DE ARICA;0;15101
40231;COLEGIO CORDILLERA;0;4101
40233;ESCUELA ESPECIAL DE LENGUAJE KAILIN;0;6101
40234;JARDIN INFANTIL EBEN EZER EIRL;0;6101
40235;ESCUELA DE TRASTORNOS DEL LENGUAJE TIA SANDRA;0;6105
40236;COLEGIO DE LENGUAJE PADRE PIO SAN FERNANDO;0;6301
40237;ESCUELA ESPECIAL DE LENGUAJE ANTUPIREN;0;6115
40238;JARDIN IN FANTIL LOS ENCINOS;0;6108
40239;ESCUELA ESPECIAL ESPERANZA VIVA;0;10301
40240;ESCUELA ESPECIAL DE LENGUAJE ARCOIRIS;0;5109
40241;COLEGIO SAN JOSE;0;6108
40242;COLEGIO BICENTENARIO;0;5402
40243;ESCUELA ESPECIAL DE LENGUAJE LA TRINIDAD;0;5804
40244;ESCUELA ESPECIAL DE LENGUAJE ILLIMANI;0;15101
40245;ESCUELA ESPECIAL DE LENGUAJE AMAPOLAS;0;15101
40247;ESCUELA ESPECIAL URUCHI;0;1107
40248;COLEGIO LOS FRESNOS;0;5109
40249;JARDIN INFANTIL AYEKANTUN;0;5801
40250;ESCUELA ESPECIAL DE LENGUAJE EL GEKITO;0;5101
40251;LICEO SAN JUAN XXIII;0;5804
40252;LICEO JOSÉ CORTÉS BROWN-RECREO;0;5109
40253;ESCUELA AUDIMED LOS AROMOS;0;1107
40254;JARDIN INFANTIL Y SALA CUNA EL SOLDADITO;0;1101
40255;ESCUELA ESPEC.DE LENGUAJE CASABLANCA;0;5102
40256;COLEGIO TECNICO NACIONES UNIDAS;0;10101
40257;COLEGIO PILLANLIKAN;0;10101
40258;ESC.ESP.DE LENG Y JARDIN INFANTIL REMOLINOS;0;5804
40259;ESCUELA ESPECIAL DE LENGUAJE ALONKEN;0;5101
40260;INSTITUTO IBERO CHILE;0;5102
40261;ESCUELA ESPECIAL DE LENGUAJE KEWEN;0;5101
40262;ESCUELA ESPECIAL DE LENGUAJE ULTIMA ESPERANZA;0;12401
40264;JARDIN INFANTIL PARTICULAR ROTATIN;0;3301
40265;CENTRO EDUCATIVO RENACER-ESCUELA ESPECIAL Y TALLER LABORAL;0;10301
40266;ESCUELA ESPECIAL DE LENGUAJE ENTRETEPALABRAS;0;4102
40267;ESC.ESP.LENG.Y J.INF.CASTILLO DE SONRISAS;0;5601
40268;JARDIN INFANTIL MUNDO MELODIA;0;10101
40269;ESCUELA ESPECIAL DE LENGUAJE SAN JUAN BOSCO;0;6101
40270;ESCUELA DE LENGUAJE YATIÑA;0;1107
40271;ESCUELA ESPECIAL DE LENGUAJE CUNCUNITA AMARILLA;0;10101
40272;ESCUELA ESPECIAL DE LENGUAJE SANTA INES;0;10101
40273;ESCUELA ESPECIAL DE LENGUAJE TIERRA DE ANGELE;0;4102
40274;JARDIN INFANTIL Y SALA CUNA LOS ALEVINES;0;3102
40275;ESCUELA ESPECIAL DE LENGUAJE MATICES;0;15101
40276;ESCUELA ESPECIAL DE LENGUAJE LANKUYEN;0;10108
40278;SCUOLA ITALIANA VILLA ALEMANA;0;5804
40279;JARDIN INFANTIL AULA MAGICA;0;4102
40281;CENTRO DE EDUCACION ESPECIAL BELLAVISTA;0;5101
40282;COMUNIDAD DE APRENDIZAJE VINCULOS CASTRO;0;10201
40283;ESCUELA ESPECIAL DE LENGUAJE INANTUE;0;10210
40284;COLEGIO ANDALUE;0;10301
40285;COLEGIO PARTICULAR DA VINCI SCHOOL;0;10101
40286;DUC IN ALTUM! COLEGIO PARA ADULTOS;0;4102
40287;ESCUELA ESPECIAL DE LENGUAJE LOURDES;0;10101
40288;COLEGIO PADRE BARBER SJ;0;10301
40289;INSTITUTO BICENTENARIO J.MIGUEL CARRERA;0;5601
40290;ESCUELA DE ADULTOS MONTULN KIMKËLEM;0;4101
40291;ESCUELA ESPECIAL DE LENGUAJE Y COLEGIO BASICO ELUM KIMU;0;5601
40292;JARDIN INFANTIL BAMBI;0;5102
40293;ESCUELA ESPECIAL DE LENGUAJE SAN JOAQUIN;0;1101
40295;COLEGIO MAHATMA GANDHI;0;1101
40296;RAICES DE QUELLON;0;10208
40297;COLEGIO INNOVASUR;0;10101
40298;COLEGIO BERNARDO O´HIGGINS;0;4101
40299;COLEGIO ROBLES;0;5804
40300;ESCUELA ESPECIAL DE LENGUAJE ANTIYAL LAS COMP;0;4101
40301;LICEO POLITECNICO DE QUELLON;1;10208
40302;ESCUELA ESPECIAL DE LENGUAJE EL ARBOL;0;4102
40303;ESCUELA ESPECIAL DE LENGUAJE CHOCOLATITO;0;4304
40304;ESCUELA PARTICULAR RIO DE LA PLATA;0;10303
40305;COLEGIO JUAN PABLO II;0;5506
40307;ESCUELA ESPECIAL DE LENGUAJE PEQUEÑO ARCOIRIS;0;10101
40308;COMUNIDAD DE ACCION EDUCATIVA VINCULOS;0;10101
40309;ESCUELITA ESPECIAL DE LENGUAJE MAMIÑA;0;1101
40310;COLEGIO PUCARA;0;6106
40311;COLEGIO CAUPOLICAN;0;12301
40312;COLEGIO ESPECIAL SAN LORENZO;0;3202
40314;ESC. ESPECIAL TECNOLOGICA LAS PALMAS;0;5801
40315;ESCUELA ESPECIAL DE LENGUAJE VALLE DE NANCAGU;0;6305
40316;COLEGIO PUMANQUE;0;10101
40317;ESCUELA ESPECIAL LENGUAJE AMAUTA;0;1107
40318;ESCUELA ESPECIAL CORPADIS;0;4102
40319;COLEGIO PART. SUB. CUMBRES DEL CHOAPA;0;4204
